,week,picker_host,wms_sku_id,sku_name,sku_weight_g,sku_dimensions_mm,task_success,pick_success,place_success,task_total,pick_total,place_total
8083,5,ropi01,1761615,FruchtBar BIO Mrkvové mini wafle,25.0,"[145, 100, 20]",5,5.0,5.0,5,5,5
8084,5,ropi01,1761621,FruchtBar BIO Mini ravioly s rajčatovo-dýňovou omáčkou a bylinkami,201.0,"[160, 140, 35]",6,6.0,6.0,6,6,6
8085,5,ropi01,1761627,FruchtBar BIO Boloňská omáčka,200.0,"[155, 98, 40]",2,2.0,2.0,2,2,2
8086,5,ropi01,1761633,FruchtBar BIO Ratatouille omáčka,200.0,"[155, 98, 40]",3,3.0,3.0,3,3,3
8087,5,ropi01,1761657,FruchtBar BIO Ovesné kousky s jablkem a lesními plody,44.0,"[106, 80, 17]",9,8.0,8.0,9,9,8
8088,5,ropi01,1761663,"FruchtBar BIO Cereálie kakaové kuličky s hroznovým vínem, jablkem a ovsem",139.0,"[240, 200, 90]",2,2.0,2.0,2,2,2
8089,5,ropi01,1761669,"FruchtBar BIO Ovocná kapsička s jablkem, banánem, švestkou a černým rybízem",105.0,"[152, 76, 27]",6,6.0,6.0,6,6,6
8090,5,ropi01,1761777,Always Large Extra Protect Intimky,167.0,"[181, 79, 136]",3,3.0,3.0,3,3,3
8091,5,ropi01,1761789,Always Platinum Normal Hygienické vložky s křidélky,43.0,"[89, 60, 87]",4,4.0,4.0,4,4,4
8092,5,ropi01,1761795,Always Ultra Day & Night Hygienické vložky s křidélky,44.0,"[59, 114, 114]",3,3.0,3.0,3,3,3
8093,5,ropi01,1761801,Always Ultra Secure Night Hygienické vložky s křidélky,165.0,"[192, 95, 112]",6,6.0,6.0,6,6,6
8094,5,ropi01,1761807,Always Ultra Normal Hygienické vložky s křidélky,47.0,"[88, 72, 91]",7,7.0,7.0,7,7,7
8095,5,ropi01,1761837,Marks & Spencer Sušenky s vanilkovým krémem,165.0,"[38, 185, 50]",4,1.0,1.0,4,4,1
8096,5,ropi01,1762053,LEGO® City 60344 Kurník,140.0,"[45, 141, 157]",1,1.0,1.0,1,1,1
8097,5,ropi01,1762125,LEGO® DOTS 41963 Nášivka Myšák Mickey a Myška Minnie,40.0,"[28, 128, 92]",1,1.0,1.0,1,1,1
8098,5,ropi01,1762143,LEGO® DOTS 41946 Doplňky DOTS – 6. série,16.0,"[7, 150, 95]",2,2.0,2.0,2,2,2
8099,5,ropi01,1762209,LEGO® DUPLO® 10968 Návštěva doktora,511.0,"[118, 191, 262]",2,2.0,2.0,2,2,2
8100,5,ropi01,1762221,LEGO® Friends 41705 Pizzerie v městečku Heartlake,279.0,"[72, 141, 262]",2,2.0,2.0,2,2,2
8101,5,ropi01,1762239,LEGO® Friends 41715 Zmrzlinářský vůz,307.0,"[61, 191, 262]",2,2.0,2.0,2,2,2
8102,5,ropi01,1762251,Merci Lovelies Classic,224.0,"[150, 150, 52]",5,5.0,5.0,5,5,5
8103,5,ropi01,1762257,Werther´s Original Popcorn Caramel,150.0,"[240, 170, 60]",20,20.0,20.0,20,20,20
8104,5,ropi01,1762263,Werther´s Original Popcorn s preclíky,150.0,"[240, 170, 60]",6,6.0,6.0,6,6,6
8105,5,ropi01,1762377,LEGO® Friends 41719 Pojízdný módní butik,130.0,"[61, 122, 141]",1,1.0,1.0,1,1,1
8106,5,ropi01,1762383,LEGO® Friends 41695 Veterinární klinika,364.0,"[61, 191, 262]",1,1.0,1.0,1,1,1
8107,5,ropi01,1762611,Wrigley's Orbit Refreshers žvýkačky bez cukru Tropical dóza,90.0,"[78, 60, 45]",10,8.0,8.0,11,11,8
8108,5,ropi01,1762659,Pampers Premium care jednorázové plenky 0 (do 3 kg),460.0,"[157, 100, 239]",1,1.0,1.0,1,1,1
8109,5,ropi01,1763079,Grizly Makadamové ořechy,500.0,"[170, 170, 50]",2,2.0,2.0,2,2,2
8110,5,ropi01,1763097,Grizly Mandle uzené,500.0,"[230, 180, 60]",2,2.0,2.0,2,2,2
8111,5,ropi01,1763103,Grizly Mandle ve slaném karamelu s medem,500.0,"[180, 180, 50]",4,4.0,4.0,4,4,4
8112,5,ropi01,1763109,Grizly Mandle v mléčné čokoládě obalené skořicí,500.0,"[160, 160, 50]",1,1.0,1.0,1,1,1
8113,5,ropi01,1763115,Grizly Kokosové mandle v bílé čokoládě,250.0,"[120, 120, 50]",1,1.0,1.0,1,1,1
8114,5,ropi01,1763523,Dos Mundos Etiopie Genji Challa,273.0,"[200, 140, 70]",2,2.0,2.0,2,2,2
8115,5,ropi01,1763547,The Miners Drip coffee Brazil Anilson Faria Ramos,153.0,"[260, 150, 82]",0,,,1,0,0
8116,5,ropi01,1763781,Gillette Mach3 Start Dárková sada pro muže,257.0,"[215, 123, 184]",1,1.0,1.0,1,1,1
8117,5,ropi01,1763853,Vanish Přípravek na bělení záclon,540.0,"[218, 84, 45]",1,1.0,1.0,1,1,1
8118,5,ropi01,1763937,Sunar BIO Moje první křupka,47.0,"[330, 204, 50]",6,6.0,6.0,6,6,6
8119,5,ropi01,1763955,"Sunar Cool Ovocná kapsička pomeranč, banán, sušenka",125.0,"[165, 81, 33]",5,6.0,6.0,6,6,6
8120,5,ropi01,1763967,"Sunar Cool Ovocná kapsička borůvka, banán, jablko, ovesné vločky",125.0,"[165, 81, 33]",11,10.0,10.0,11,11,10
8121,5,ropi01,1764033,Popote BIO Kapsička mango,128.0,"[145, 90, 30]",6,6.0,6.0,6,6,6
8122,5,ropi01,1764039,Popote BIO Kapsička meruňka,128.0,"[145, 90, 30]",4,4.0,4.0,4,4,4
8123,5,ropi01,1764045,Popote BIO Kapsička třešeň,128.0,"[145, 90, 30]",2,2.0,2.0,2,2,2
8124,5,ropi01,1764051,Popote BIO Kapsička zelené fazolky,128.0,"[135, 90, 30]",1,1.0,1.0,1,1,1
8125,5,ropi01,1764063,Popote BIO Kapsička sladký brambor,128.0,"[135, 90, 30]",1,1.0,1.0,1,1,1
8126,5,ropi01,1764069,Popote BIO Kapsička sladká kukuřice,128.0,"[135, 90, 30]",2,2.0,2.0,2,2,2
8127,5,ropi01,1764081,Popote BIO Kapsička pastinák,128.0,"[135, 90, 30]",2,2.0,2.0,2,2,2
8128,5,ropi01,1764519,Sonnentor BIO bylinný čaj Pohodář,67.0,"[120, 70, 80]",1,1.0,1.0,1,1,1
8129,5,ropi01,1764537,Sonnentor Bylinný čaj Štěstí je být ženou,64.0,"[120, 70, 80]",2,2.0,2.0,2,2,2
8130,5,ropi01,1764543,Sonnentor BIO ovocný čaj dobré nálady,79.0,"[120, 70, 80]",1,1.0,1.0,1,1,1
8131,5,ropi01,1764549,Sonnentor BIO Narozeninový čaj,61.0,"[120, 70, 80]",2,2.0,2.0,2,2,2
8132,5,ropi01,1764555,Sonnentor BIO Nadechnutí v lese,55.0,"[120, 70, 80]",7,7.0,7.0,7,7,7
8133,5,ropi01,1764567,Sonnentor BIO Ovoce na žížu Biorarášci,66.0,"[120, 70, 80]",2,2.0,2.0,2,2,2
8134,5,ropi01,1764573,Sonnentor BIO Štěstí je mít přátele,61.0,"[120, 70, 80]",1,1.0,1.0,1,1,1
8135,5,ropi01,1764579,Sonnentor BIO Ovocný sen,79.0,"[120, 70, 80]",2,2.0,2.0,2,2,2
8136,5,ropi01,1764585,Sonnentor BIO Dobrý večer,61.0,"[120, 70, 80]",4,4.0,4.0,4,4,4
8137,5,ropi01,1764591,Sonnentor BIO Knedlík v krku,61.0,"[120, 70, 80]",4,4.0,4.0,4,4,4
8138,5,ropi01,1764597,Sonnentor BIO Kojící čaj Biorarášci,61.0,"[120, 70, 80]",3,3.0,3.0,3,3,3
8139,5,ropi01,1764609,Sonnentor BIO Kuc - kuc®,64.0,"[255, 95, 60]",1,1.0,1.0,1,1,1
8140,5,ropi01,1764705,Shelma Bezobilné polštářky pro kočku hovězí a borůvka,66.0,"[175, 100, 40]",2,2.0,2.0,2,2,2
8141,5,ropi01,1764753,Lux Sprchový gel frézie & tea tree olej náhradní náplň,529.0,"[220, 130, 65]",1,0.0,,1,1,0
8142,5,ropi01,1765047,Corny Protein 30 % tyčinka čokoláda,55.0,"[20, 50, 155]",0,0.0,,4,4,0
8143,5,ropi01,1765053,Corny Protein 30 % tyčinka kokos,55.0,"[20, 50, 155]",2,0.0,,9,9,0
8144,5,ropi01,1765059,Corny Big cereální tyčinka slaný karamel,55.0,"[18, 40, 160]",1,1.0,1.0,7,7,1
8145,5,ropi01,1765401,Kinkartz Perníčky v mléčné čokoládě,418.0,"[75, 240, 143]",1,1.0,1.0,1,1,1
8146,5,ropi01,1765407,Kinkartz Perníčky v hořké čokoládě,418.0,"[75, 240, 143]",8,8.0,8.0,8,8,8
8147,5,ropi01,1766679,Pro Plan Delicate krůta ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",1,1.0,1.0,1,1,1
8148,5,ropi01,1766685,Pro Plan Sterilised hovězí ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",1,1.0,1.0,1,1,1
8149,5,ropi01,1766691,Pro Plan Sterilised kuře ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",1,1.0,1.0,1,1,1
8150,5,ropi01,1766697,Pro Plan Delicate mořské ryby ve šťávě kapsička pro kočky,90.0,"[140, 93, 15]",3,3.0,3.0,3,3,3
8151,5,ropi01,1766817,Davidoff Crema Elegant,90.0,"[151, 78, 30]",1,1.0,1.0,1,1,1
8152,5,ropi01,1766823,Davidoff Crema Intense,90.0,"[151, 78, 30]",1,1.0,1.0,1,1,1
8153,5,ropi01,1766829,Davidoff Rich Aroma Kávové kapsle,90.0,"[151, 78, 30]",2,2.0,2.0,2,2,2
8154,5,ropi01,1767033,Ubomi Tanzania Kilimanjaro zrnková káva,294.0,"[240, 180, 85]",3,3.0,3.0,3,3,3
8155,5,ropi01,1767039,Ubomi BIO Peru zrnková káva,294.0,"[240, 180, 85]",5,5.0,5.0,5,5,5
8156,5,ropi01,1767045,Ubomi Classic 100% Arabica RFA mletá káva,260.0,"[215, 90, 50]",7,7.0,7.0,7,7,7
8157,5,ropi01,1767051,Ubomi Intense RFA mletá káva,260.0,"[215, 90, 50]",9,10.0,9.0,10,10,10
8158,5,ropi01,1767063,Leros Dětský čaj Jahůdka,76.0,"[74, 65, 120]",17,17.0,17.0,17,17,17
8159,5,ropi01,1767375,Ovocňák Sušené jablečné kroužky,27.0,"[16, 21, 40]",3,3.0,3.0,3,3,3
8160,5,ropi01,1767459,Pickwick Šípek a ibišek,50.0,"[121, 61, 68]",3,3.0,3.0,3,3,3
8161,5,ropi01,1767465,Pickwick Heřmánek s medem,30.0,"[121, 61, 68]",6,6.0,6.0,6,6,6
8162,5,ropi01,1767471,Pickwick Joy of Tea Spicy Chai,26.0,"[110, 69, 79]",1,1.0,1.0,1,1,1
8163,5,ropi01,1767477,Pickwick Spices Caramelised Pear,30.0,"[121, 61, 68]",2,2.0,2.0,2,2,2
8164,5,ropi01,1767483,Pickwick Spices Winter Glow,40.0,"[121, 61, 68]",2,2.0,2.0,2,2,2
8165,5,ropi01,1767495,Pickwick Spices Autumn Storm,40.0,"[121, 61, 68]",1,1.0,1.0,1,1,1
8166,5,ropi01,1767615,Oxalis Alpský punč sypaný černý čaj dárkové balení,79.0,"[190, 70, 40]",2,2.0,2.0,2,2,2
8167,5,ropi01,1767987,Cleanly eco Prací proužky,80.0,"[223, 165, 18]",2,2.0,2.0,2,2,2
8168,5,ropi01,1768005,Carefree Organic Cotton Normal slipové vložky,79.0,"[159, 73, 64]",4,4.0,4.0,4,4,4
8169,5,ropi01,1768011,Carefree Organic Cotton Long slipové vložky,112.0,"[219, 73, 63]",2,2.0,2.0,2,2,2
8170,5,ropi01,1768515,Yume Harry Potter sběratelská figurka,130.0,"[94, 83, 52]",2,3.0,3.0,3,3,3
8171,5,ropi01,1769139,TASSIMO Creme Crulee Latte kapsle,268.0,"[192, 75, 145]",1,3.0,2.0,3,3,3
8172,5,ropi01,1769235,Yutto Kalifornské mandle blanšírované celé,202.0,"[180, 148, 50]",47,47.0,46.0,50,48,47
8173,5,ropi01,1769343,Nestlé CHOCAPIC Cereální tyčinky 4 kusy,132.0,"[130, 160, 30]",6,6.0,6.0,6,6,6
8174,5,ropi01,1769433,Lorenz NicNac's wasabi oříšky,120.0,"[135, 95, 40]",7,6.0,6.0,7,7,6
8175,5,ropi01,1769571,Panzani Penne bezlepkové,405.0,"[200, 110, 65]",22,18.0,17.0,25,25,18
8176,5,ropi01,1769643,Café Montaña Honduras Cocafelo mletá káva,262.0,"[225, 100, 70]",3,3.0,3.0,3,3,3
8177,5,ropi01,1769649,Café Montaña Brasília Agra Dabla mletá káva,262.0,"[225, 100, 70]",1,1.0,1.0,1,1,1
8178,5,ropi01,1769655,Café Montaña La Parada mletá káva,262.0,"[225, 100, 70]",3,3.0,3.0,3,3,3
8179,5,ropi01,1769667,Café Montaña Brazil Fazenda Sertão mletá káva,262.0,"[225, 100, 70]",1,1.0,1.0,1,1,1
8180,5,ropi01,1801119,Lindt LINDOR Double Chocolate,256.0,"[158, 110, 65]",11,11.0,11.0,11,11,11
8181,5,ropi01,1802625,Bonavita Křehký suchar s celozrnnou moukou,223.0,"[130, 184, 66]",1,1.0,1.0,1,1,1
8182,5,ropi01,1803213,Teekanne Krk hltan,46.0,"[79, 80, 69]",3,3.0,3.0,3,3,3
8183,5,ropi01,1803237,Teekanne Black Label,265.0,"[165, 165, 63]",1,1.0,1.0,1,1,1
8184,5,ropi01,1804263,"Pumpkin Organics BIO Zeleninové pyré z mrkve, batátu, brokolice a hrušky",106.0,"[154, 78, 33]",3,3.0,3.0,3,3,3
8185,5,ropi01,1804281,"Pumpkin Organics BIO Zeleninové pyré z dýně, batátu s hruškou, banánu a borůvky",106.0,"[154, 78, 33]",3,3.0,3.0,3,3,3
8186,5,ropi01,1804287,"Pumpkin Organics BIO Zeleninové pyré z brokolice, špenátu s hruškou, manga a maracuji",106.0,"[154, 78, 33]",5,2.0,2.0,6,6,2
8187,5,ropi01,1804293,"Pumpkin Organics BIO Zeleninové pyré z dýně s hruškou, švestkou a ovsem",106.0,"[154, 78, 33]",4,3.0,3.0,4,4,3
8188,5,ropi01,1804305,Pumpkin Organics BIO Vícezrnné kroužky s jablkem a skořicí,22.0,"[175, 160, 40]",8,8.0,8.0,8,8,8
8189,5,ropi01,1804383,"Trixie Papírové pleny pro psy M/L, 45–60 cm",470.0,"[240, 180, 125]",2,2.0,2.0,2,2,2
8190,5,ropi01,1804407,Gliss Color & Care maska na vlasy,173.0,"[53, 72, 72]",1,1.0,1.0,2,2,1
8191,5,ropi01,1805379,Veganz BIO Sušenky mini spekulatius,154.0,"[175, 90, 55]",2,2.0,2.0,2,2,2
8192,5,ropi01,1807173,Pan Křupka BIO Kukuřičné křupky bez soli,52.0,"[220, 200, 80]",6,6.0,6.0,6,6,6
8193,5,ropi01,1807179,Pan Křupka BIO Kukuřičné křupky jemně solené,52.0,"[220, 200, 80]",3,3.0,3.0,4,4,3
8194,5,ropi01,1807191,Sanytol Dezinfekční univerzální čistič utěrky s 94 % rostlinného původu,183.0,"[120, 230, 30]",7,6.0,6.0,7,7,6
8195,5,ropi01,1807227,Pet Farm Family BIO Poctivý vývar pro psy a kočky kuřecí,320.0,"[83, 75, 75]",1,1.0,1.0,1,1,1
8196,5,ropi01,1807251,Pet Farm Family BIO Poctivý vývar pro psy a kočky hovězí,320.0,"[83, 75, 75]",1,1.0,1.0,1,1,1
8197,5,ropi01,1807263,Pet Farm Family Poctivý vývar pro psy a kočky krůtí,320.0,"[83, 75, 75]",1,1.0,1.0,1,1,1
8198,5,ropi01,1807335,Kit Iqos Veev Brilliant Gold OPK 1,81.0,"[40, 150, 85]",1,1.0,1.0,1,1,1
8199,5,ropi01,1807545,Pokémon TCG: SWSH12 Silver Tempest – Booster,32.0,"[120, 65, 3]",1,1.0,1.0,2,1,1
8200,5,ropi01,1807551,Pokémon TCG: SWSH12 Silver Tempest – Blister booster,32.0,"[180, 100, 2]",2,2.0,2.0,2,2,2
8201,5,ropi01,1807557,Pokémon TCG: SWSH12 Silver Tempest – Premium checklane blister,39.0,"[180, 100, 2]",1,1.0,1.0,1,1,1
8202,5,ropi01,1807623,Usui Konjakové fetuccine v nálevu,289.0,"[180, 115, 50]",1,1.0,1.0,1,1,1
8203,5,ropi01,1807809,Schär Bezlepkové sušenky,121.0,"[198, 43, 67]",1,1.0,1.0,1,1,1
8204,5,ropi01,1807821,Schär Bezlepkový pizza korpus,434.0,"[260, 36, 260]",3,3.0,3.0,3,3,3
8205,5,ropi01,1807827,Schär Bezlepková brownies směs na pečení,377.0,"[194, 48, 144]",3,3.0,3.0,3,3,3
8206,5,ropi01,1807833,Schär Bezlepkový citrónový koláč,271.0,"[100, 70, 190]",6,6.0,6.0,6,6,6
8207,5,ropi01,1807839,Usui Konjakové vlasové nudle v nálevu,289.0,"[180, 115, 50]",1,1.0,1.0,1,1,1
8208,5,ropi01,1807845,Schär Bezlepková bábovka Marmorkuchen,271.0,"[100, 70, 190]",12,12.0,12.0,12,12,12
8209,5,ropi01,1807917,Lindt LINDOR pralinky kokos,256.0,"[157, 111, 67]",13,10.0,10.0,14,14,10
8210,5,ropi01,1808355,Cafédirect Machu Picchu SCA 82 zrnková káva bez kofeinu,237.0,"[190, 111, 83]",3,3.0,3.0,3,3,3
8211,5,ropi01,1808853,Bohemia PopChips zakysaná smetana s cibulkou,69.0,"[250, 170, 60]",1,1.0,1.0,1,1,1
8212,5,ropi01,1808859,Bohemia PopChips paprika,69.0,"[250, 170, 60]",4,4.0,4.0,4,4,4
8213,5,ropi01,1809195,neo™ Beryl Splash,19.0,"[80, 46, 19]",2,2.0,2.0,2,2,2
8214,5,ropi01,1809201,VUSE ePod Crisp Watermelon,32.0,"[115, 65, 15]",1,1.0,1.0,1,1,1
8215,5,ropi01,1809207,VUSE ePod Iced Mango,32.0,"[115, 65, 15]",3,3.0,3.0,3,3,3
8216,5,ropi01,1809405,"Babybio BIO Ravioli s ementálem, pyré ze sladkých brambor a francouzským kozím sýrem",195.0,"[139, 126, 60]",1,1.0,1.0,1,1,1
8217,5,ropi01,1809795,Fiit Regular Deep S50 PRI 20 SLI,30.0,"[74, 48, 15]",7,5.0,5.0,7,7,5
8218,5,ropi01,1809801,Fiit Regular S50 PRI 20 SLI,30.0,"[74, 48, 15]",8,6.0,6.0,8,8,6
8219,5,ropi01,1809807,Fiit Marine MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",1,1.0,1.0,2,2,1
8220,5,ropi01,1809813,Fiit Island MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",2,2.0,2.0,2,2,2
8221,5,ropi01,1809819,Fiit Spring MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",4,1.0,1.0,5,4,1
8222,5,ropi01,1809825,Fiit Roxo MNT S50 PRI 20 SLI,30.0,"[74, 48, 15]",4,4.0,4.0,5,5,4
8223,5,ropi01,1809843,"Veev Classic Mint 1,6 %",35.0,"[90, 57, 22]",3,1.0,1.0,3,3,1
8224,5,ropi01,1809861,"Veev Red mix 1,6 %",35.0,"[90, 57, 22]",1,0.0,,1,1,0
8225,5,ropi01,1809873,"Veev Velvet Valley 1,6 %",35.0,"[90, 57, 22]",1,1.0,1.0,1,1,1
8226,5,ropi01,1809879,"Veev Island Cascade 1,6 %",35.0,"[90, 57, 22]",0,0.0,,1,1,0
8227,5,ropi01,1810059,Benlian Rýžový snack s čokoládovou polevou bez lepku,70.0,"[107, 65, 150]",5,4.0,4.0,5,5,4
8228,5,ropi01,1810065,Benlian Rýžový snack s čokoládovou polevou a jahodovou příchutí bez lepku,70.0,"[107, 65, 150]",2,1.0,1.0,3,3,1
8229,5,ropi01,1810101,Benlian Rýžový chléb sezam a sůl bez lepku,100.0,"[160, 90, 90]",7,7.0,7.0,7,7,7
8230,5,ropi01,1810131,Benlian Kukuřičný chlebíček slim mix semen bez lepku,100.0,"[150, 75, 75]",2,2.0,2.0,2,2,2
8231,5,ropi01,1810137,Benlian Kukuřičný chlebíček slim mix obilnin bez lepku,100.0,"[150, 75, 75]",1,0.0,,1,1,0
8232,5,ropi01,1810179,Veganz Broskvová gumová srdíčka bonbóny,102.0,"[120, 118, 35]",4,4.0,4.0,4,4,4
8233,5,ropi01,1819827,Edeka Čisitící tablety do WC,441.0,"[190, 95, 50]",2,2.0,2.0,2,2,2
8234,5,ropi01,1819839,Timba by Benny Cristo Fantastic Jerky s příchutí slaniny,47.0,"[180, 110, 20]",1,1.0,1.0,1,1,1
8235,5,ropi01,1819845,Timba by Benny Cristo Fantastic Jerky bbq habanero,47.0,"[180, 110, 20]",2,2.0,2.0,2,2,2
8236,5,ropi01,1819851,Timba by Benny Cristo Fantastic Jerky pepř s mořskou solí,47.0,"[180, 110, 20]",2,2.0,2.0,2,2,2
8237,5,ropi01,1819857,Timba by Benny Cristo Fantastic Jerky himalájská sůl,47.0,"[180, 110, 20]",2,2.0,2.0,2,2,2
8238,5,ropi01,1819863,Timba by Benny Cristo Fantastic jerky bbq bird eye,47.0,"[180, 110, 20]",3,3.0,3.0,3,3,3
8239,5,ropi01,1819947,Chesterfield Red 70 – Doprodej,30.0,"[89, 55, 38]",17,15.0,15.0,20,19,15
8240,5,ropi01,1820055,Fiftybeans Kolumbie Nemecio Borda,217.0,"[107, 130, 68]",2,2.0,2.0,2,2,2
8241,5,ropi01,1820211,Propesko Mistr Křupavé polštářky s kuřecím,66.0,"[175, 104, 40]",1,1.0,1.0,1,1,1
8242,5,ropi01,1820217,Propesko Mistr Měkké hovězí kostičky,98.0,"[200, 130, 35]",2,2.0,2.0,2,2,2
8243,5,ropi01,1820223,Propesko Mistr Měkké kachní kostičky,98.0,"[200, 130, 35]",3,3.0,3.0,3,3,3
8244,5,ropi01,1820229,Propesko Mistr Křupavé kousky s kuřecím,68.0,"[200, 130, 35]",1,1.0,1.0,1,1,1
8245,5,ropi01,1820415,IQOS Iluma One Moss Green,23.0,"[151, 86, 71]",1,1.0,1.0,1,1,1
8246,5,ropi01,1820433,IQOS Iluma Pebble Beige,414.0,"[151, 86, 71]",1,1.0,1.0,1,1,1
8247,5,ropi01,1820457,HEETS Ruby Fuse,22.0,"[48, 74, 15]",6,6.0,6.0,9,9,6
8248,5,ropi01,1820469,TEREA Willow,22.0,"[48, 74, 15]",8,1.0,1.0,14,14,1
8249,5,ropi01,1820475,TEREA Mauwe Wave,22.0,"[48, 74, 15]",16,7.0,7.0,19,19,7
8250,5,ropi01,1820481,TEREA Blue,22.0,"[48, 74, 15]",12,10.0,10.0,13,13,10
8251,5,ropi01,1820487,TEREA Yellow,22.0,"[48, 74, 15]",13,12.0,12.0,18,18,12
8252,5,ropi01,1820493,TEREA Sienna,22.0,"[48, 74, 15]",9,5.0,5.0,14,14,5
8253,5,ropi01,1820499,TEREA Turquoise,22.0,"[48, 74, 15]",19,9.0,9.0,24,24,9
8254,5,ropi01,1820505,TEREA Russet,22.0,"[48, 74, 15]",11,5.0,5.0,13,13,5
8255,5,ropi01,1820511,TEREA Bronze,22.0,"[48, 74, 15]",6,3.0,3.0,14,14,3
8256,5,ropi01,1820517,TEREA Amber,22.0,"[48, 74, 15]",23,13.0,13.0,29,29,13
8257,5,ropi01,1821231,IDS Sables jablečné sušenky,193.0,"[74, 39, 236]",1,1.0,1.0,1,1,1
8258,5,ropi01,1822533,Mamacoffee BIO Nicaragua Coomcafe Women's Project Zrnková káva,260.0,"[110, 84, 75]",2,2.0,2.0,2,2,2
8259,5,ropi01,1823589,Emco Ovesná kaše neporcovaná natural,470.0,"[170, 122, 75]",3,3.0,3.0,3,3,3
8260,5,ropi01,1827315,Minutka Zelený čaj malina a jahody,46.0,"[70, 125, 70]",5,5.0,5.0,5,5,5
8261,5,ropi01,1827321,Minutka Earl Grey,74.0,"[70, 125, 70]",1,1.0,1.0,1,1,1
8262,5,ropi01,1827339,Land-Leben Krutony česnek do polévky,85.0,"[165, 75, 50]",5,5.0,5.0,5,5,5
8263,5,ropi01,1827369,Rothmans Premium Silver – Doprodej,30.0,"[89, 27, 35]",10,7.0,7.0,12,12,7
8264,5,ropi01,1827579,Labeta Jíška světlá bez lepku,282.0,"[195, 145, 30]",3,3.0,3.0,3,3,3
8265,5,ropi01,1828101,Trevijano Směs na přípravu polévky z quinoi,250.0,"[232, 153, 30]",1,0.0,,1,1,0
8266,5,ropi01,1828395,Pumpkin Organics BIO Čočkové křupky se sýrem cheddar a pažitkou,21.0,"[175, 160, 40]",3,2.0,2.0,3,3,2
8267,5,ropi01,1828401,Biogena Majestic Zázvor a mandarinka,90.0,"[135, 78, 67]",3,3.0,3.0,3,3,3
8268,5,ropi01,1828413,Biogena Majestic Malina a camu camu,90.0,"[79, 135, 68]",4,4.0,4.0,4,4,4
8269,5,ropi01,1828725,NAKD Cocoa Delight Ovocno-oříškové RAW tyčinky s kakaem 4×35 g,158.0,"[142, 130, 250]",2,2.0,2.0,2,2,2
8270,5,ropi01,1828959,Bohemia Zlehka s příchuťí karamelizované cibulky,136.0,"[300, 195, 65]",2,3.0,2.0,3,3,3
8271,5,ropi01,1829355,Pändy Flaming Hot čočkové chipsy,52.0,"[240, 177, 15]",8,8.0,8.0,8,8,8
8272,5,ropi01,1829361,Pändy Spring Onion čočkové chipsy,52.0,"[240, 177, 15]",8,8.0,8.0,8,8,8
8273,5,ropi01,1829841,Labeta Perník bez lepku,500.0,"[195, 145, 45]",3,3.0,3.0,3,3,3
8274,5,ropi01,1830273,VUSE GO Creamy Tobacco,33.0,"[130, 34, 23]",2,2.0,2.0,5,5,2
8275,5,ropi01,1830279,VUSE GO Berry Blend,33.0,"[130, 34, 23]",1,1.0,1.0,3,3,1
8276,5,ropi01,1830285,VUSE GO Berry Watermelon,33.0,"[130, 34, 23]",0,0.0,,4,3,0
8277,5,ropi01,1830291,VUSE GO Peppermint Ice,33.0,"[130, 34, 23]",0,0.0,,2,2,0
8278,5,ropi01,1830297,VUSE GO Blueberry Ice,33.0,"[130, 34, 23]",0,0.0,,5,5,0
8279,5,ropi01,1830303,VUSE GO Strawberry Ice,33.0,"[130, 34, 23]",2,0.0,,7,7,0
8280,5,ropi01,1830309,VUSE GO Grape Ice,33.0,"[130, 34, 23]",1,0.0,,5,5,0
8281,5,ropi01,1830315,VUSE GO Watermelon Ice,33.0,"[130, 34, 23]",0,0.0,,4,4,0
8282,5,ropi01,1830879,Pearl River Bridge krájený růžový zázvor,220.0,"[165, 135, 10]",10,5.0,5.0,10,10,5
8283,5,ropi01,1830939,"FruchtBar BIO Těstoviny srdíčka s mrkví, řepou a pšenicí",310.0,"[175, 85, 65]",9,9.0,9.0,9,9,9
8284,5,ropi01,1830969,"FruchtBar BIO Ovocná kapsička s banánem, pomerančem, mangem a kokosem",105.0,"[152, 76, 27]",4,2.0,2.0,4,4,2
8285,5,ropi01,1830999,FruchtBar BIO Ovesné sušenky s jablkem a dýňovými semínky,110.0,"[135, 95, 50]",6,6.0,6.0,6,6,6
8286,5,ropi01,1831155,Vileda Extra Sensation rukavice M,58.0,"[265, 150, 7]",4,2.0,2.0,5,5,2
8287,5,ropi01,1831161,Vileda Extra Sensation rukavice L,64.0,"[265, 150, 7]",3,3.0,3.0,3,3,3
8288,5,ropi01,1831185,Durex Perfect Gliss,73.0,"[124, 63, 37]",1,1.0,1.0,1,1,1
8289,5,ropi01,1831707,Camel Yellow Shorts,30.0,"[58, 95, 23]",9,3.0,3.0,9,9,3
8290,5,ropi01,1831713,Camel Yellow KS,30.0,"[89, 55, 27]",7,7.0,6.0,8,8,7
8291,5,ropi01,1831719,L&M Violet Link 100´s SSL,30.0,"[100, 93, 27]",9,9.0,9.0,9,9,9
